# rank, time, memory kiB
14, 1.53567440909227705e+09, 182136
14, 1.53567440959250212e+09, 186884
14, 1.53567441009272003e+09, 186884
14, 1.53567441059291697e+09, 186884
14, 1.53567441109309506e+09, 186884
14, 1.53567441159331107e+09, 186884
14, 1.53567441209349799e+09, 186884
14, 1.53567441259370399e+09, 186884
14, 1.53567441309387898e+09, 186884
14, 1.53567441359408808e+09, 186884
14, 1.53567441409431696e+09, 186884
14, 1.53567441459454489e+09, 186884
14, 1.53567441509473705e+09, 186884
14, 1.53567441559492803e+09, 186884
14, 1.53567441609510589e+09, 186884
14, 1.53567441659532094e+09, 186884
14, 1.53567441709549594e+09, 186884
14, 1.53567441759569502e+09, 186884
14, 1.53567441809587598e+09, 186884
14, 1.53567441859610510e+09, 187148
14, 1.53567441909630799e+09, 187148
14, 1.53567441959651303e+09, 187148
14, 1.53567442009668994e+09, 187148
14, 1.53567442059687805e+09, 187148
14, 1.53567442109705305e+09, 187148
14, 1.53567442159725308e+09, 187148
14, 1.53567442209742808e+09, 187148
14, 1.53567442259762311e+09, 187148
14, 1.53567442309785199e+09, 187148
14, 1.53567442359808111e+09, 187148
14, 1.53567442409831905e+09, 187148
14, 1.53567442459854889e+09, 187148
14, 1.53567442509873390e+09, 187148
14, 1.53567442559894109e+09, 187148
14, 1.53567442609911895e+09, 187148
14, 1.53567442659932494e+09, 187148
14, 1.53567442709950590e+09, 187148
14, 1.53567442759972501e+09, 187412
14, 1.53567442809992790e+09, 187412
14, 1.53567442860011411e+09, 187412
14, 1.53567442910029101e+09, 187412
14, 1.53567442960046697e+09, 187412
14, 1.53567443010064292e+09, 187412
14, 1.53567443060081792e+09, 187412
14, 1.53567443110099292e+09, 187412
14, 1.53567443160117888e+09, 187412
14, 1.53567443210140896e+09, 187412
14, 1.53567443260162711e+09, 187412
14, 1.53567443310180902e+09, 187412
14, 1.53567443360198689e+09, 187412
14, 1.53567443410216403e+09, 187412
14, 1.53567443460234499e+09, 187412
14, 1.53567443510252404e+09, 187412
14, 1.53567443560270190e+09, 187412
14, 1.53567443610287905e+09, 187412
14, 1.53567443660308599e+09, 187412
14, 1.53567443710330105e+09, 187412
14, 1.53567443760352492e+09, 187412
14, 1.53567443810373807e+09, 187412
14, 1.53567443860391998e+09, 187412
14, 1.53567443910409808e+09, 187412
14, 1.53567443960427904e+09, 187412
14, 1.53567444010445595e+09, 187412
14, 1.53567444060463309e+09, 187412
14, 1.53567444110481310e+09, 187412
14, 1.53567444160500097e+09, 187412
14, 1.53567444210527992e+09, 187676
14, 1.53567444260549212e+09, 187676
14, 1.53567444310567594e+09, 187676
14, 1.53567444360585809e+09, 187676
14, 1.53567444410603690e+09, 187676
14, 1.53567444460621905e+09, 187676
14, 1.53567444510640097e+09, 187676
14, 1.53567444560658407e+09, 187676
14, 1.53567444610677290e+09, 187676
14, 1.53567444660706902e+09, 181904
15, 1.53567439557234907e+09, 45224
15, 1.53567439608679199e+09, 45248
15, 1.53567439658700490e+09, 45248
15, 1.53567439708718610e+09, 45248
15, 1.53567439758738399e+09, 45248
15, 1.53567439808756208e+09, 45248
15, 1.53567439858775997e+09, 45248
15, 1.53567439908793807e+09, 45248
15, 1.53567439958811402e+09, 72376
15, 1.53567440008832407e+09, 93096
15, 1.53567440058854699e+09, 125464
15, 1.53567440108874798e+09, 125464
15, 1.53567440158895111e+09, 125464
15, 1.53567440208913589e+09, 125464
15, 1.53567440258933711e+09, 125464
15, 1.53567440308951998e+09, 125464
15, 1.53567440358972907e+09, 143336
15, 1.53567440408994389e+09, 162408
15, 1.53567440459018898e+09, 181504
15, 1.53567440509042406e+09, 182240
15, 1.53567440559065104e+09, 182240
15, 1.53567440609083605e+09, 182240
15, 1.53567440659105706e+09, 182240
15, 1.53567440709124207e+09, 182240
15, 1.53567440759144807e+09, 182240
15, 1.53567440809163094e+09, 182240
15, 1.53567440859183693e+09, 182240
15, 1.53567440909206009e+09, 181920
15, 1.53567440959228611e+09, 186668
15, 1.53567441009249997e+09, 186668
15, 1.53567441059271193e+09, 186668
15, 1.53567441109289289e+09, 186668
15, 1.53567441159309602e+09, 186668
15, 1.53567441209327888e+09, 186668
15, 1.53567441259347892e+09, 186668
15, 1.53567441309366202e+09, 186668
15, 1.53567441359386992e+09, 186668
15, 1.53567441409411311e+09, 186668
15, 1.53567441459437108e+09, 186668
15, 1.53567441509455490e+09, 186668
15, 1.53567441559475899e+09, 186668
15, 1.53567441609494090e+09, 186668
15, 1.53567441659516311e+09, 186668
15, 1.53567441709534597e+09, 186668
15, 1.53567441759554291e+09, 186668
15, 1.53567441809573507e+09, 186668
15, 1.53567441859601402e+09, 186932
15, 1.53567441909624791e+09, 186932
15, 1.53567441959644008e+09, 186932
15, 1.53567442009662795e+09, 186932
15, 1.53567442059681606e+09, 186932
15, 1.53567442109700203e+09, 186932
15, 1.53567442159721899e+09, 186932
15, 1.53567442209740496e+09, 186932
15, 1.53567442259760594e+09, 186932
15, 1.53567442309787703e+09, 186932
15, 1.53567442359811997e+09, 186932
15, 1.53567442409833097e+09, 186932
15, 1.53567442459852195e+09, 186932
15, 1.53567442509873199e+09, 186932
15, 1.53567442559892392e+09, 186932
15, 1.53567442609913111e+09, 186932
15, 1.53567442659933996e+09, 186932
15, 1.53567442709955311e+09, 186932
15, 1.53567442759978008e+09, 186932
15, 1.53567442810004497e+09, 186932
15, 1.53567442860024905e+09, 186932
15, 1.53567442910043406e+09, 186932
15, 1.53567442960063791e+09, 186932
15, 1.53567443010082197e+09, 186932
15, 1.53567443060102701e+09, 186932
15, 1.53567443110121012e+09, 186932
15, 1.53567443160141492e+09, 186932
15, 1.53567443210166693e+09, 187196
15, 1.53567443260191989e+09, 187196
15, 1.53567443310210991e+09, 187196
15, 1.53567443360231495e+09, 187196
15, 1.53567443410249591e+09, 187196
15, 1.53567443460269499e+09, 187196
15, 1.53567443510287690e+09, 187196
15, 1.53567443560309005e+09, 187196
15, 1.53567443610327196e+09, 187196
15, 1.53567443660348105e+09, 187196
15, 1.53567443710373592e+09, 187196
15, 1.53567443760398889e+09, 187196
15, 1.53567443810420990e+09, 187196
15, 1.53567443860442495e+09, 187196
15, 1.53567443910463190e+09, 187196
15, 1.53567443960482502e+09, 187196
15, 1.53567444010501409e+09, 187196
15, 1.53567444060520697e+09, 187196
15, 1.53567444110539603e+09, 187196
15, 1.53567444160559607e+09, 187196
15, 1.53567444210587096e+09, 187460
15, 1.53567444260610294e+09, 187460
15, 1.53567444310631490e+09, 187460
15, 1.53567444360650802e+09, 187460
15, 1.53567444410671210e+09, 187460
15, 1.53567444460690188e+09, 187460
15, 1.53567444510709095e+09, 187460
15, 1.53567444560728312e+09, 187460
15, 1.53567444610747910e+09, 187460
15, 1.53567444660776210e+09, 175988
16, 1.53567439557242703e+09, 45152
16, 1.53567439608679008e+09, 45176
16, 1.53567439658699012e+09, 45176
16, 1.53567439708717704e+09, 45176
16, 1.53567439758737206e+09, 45176
16, 1.53567439808755398e+09, 45176
16, 1.53567439858774710e+09, 45176
16, 1.53567439908792806e+09, 45176
16, 1.53567439958810401e+09, 72460
16, 1.53567440008830810e+09, 93184
16, 1.53567440058852792e+09, 126684
16, 1.53567440108873296e+09, 126684
16, 1.53567440158892393e+09, 126684
16, 1.53567440208911395e+09, 126684
16, 1.53567440258930802e+09, 126684
16, 1.53567440308949804e+09, 126684
16, 1.53567440358968496e+09, 144540
16, 1.53567440408990097e+09, 272668
16, 1.53567440459013009e+09, 291344
16, 1.53567440509042001e+09, 295832
16, 1.53567440559064198e+09, 295832
16, 1.53567440609083605e+09, 295832
16, 1.53567440659103894e+09, 295832
16, 1.53567440709124398e+09, 295832
16, 1.53567440759143591e+09, 295832
16, 1.53567440809162688e+09, 295832
16, 1.53567440859182501e+09, 329360
16, 1.53567440909204507e+09, 316408
16, 1.53567440959229207e+09, 316408
16, 1.53567441009252906e+09, 316408
16, 1.53567441059273005e+09, 316408
16, 1.53567441109292293e+09, 316408
16, 1.53567441159311604e+09, 316408
16, 1.53567441209331298e+09, 316408
16, 1.53567441259350896e+09, 316408
16, 1.53567441309370399e+09, 316408
16, 1.53567441359389710e+09, 314436
16, 1.53567441409414411e+09, 314436
16, 1.53567441459436893e+09, 314436
16, 1.53567441509456611e+09, 314436
16, 1.53567441559475899e+09, 314436
16, 1.53567441609494305e+09, 314436
16, 1.53567441659513998e+09, 314436
16, 1.53567441709534693e+09, 314436
16, 1.53567441759553909e+09, 314436
16, 1.53567441809572291e+09, 345588
16, 1.53567441859595990e+09, 345588
16, 1.53567441909618211e+09, 345588
16, 1.53567441959637690e+09, 345588
16, 1.53567442009657001e+09, 345588
16, 1.53567442059676099e+09, 345588
16, 1.53567442109695411e+09, 345588
16, 1.53567442159714508e+09, 345588
16, 1.53567442209733796e+09, 345588
16, 1.53567442259752703e+09, 345588
16, 1.53567442309776402e+09, 345588
16, 1.53567442359798598e+09, 345588
16, 1.53567442409818602e+09, 345588
16, 1.53567442459841394e+09, 345588
16, 1.53567442509860492e+09, 345588
16, 1.53567442559879708e+09, 345588
16, 1.53567442609900093e+09, 345588
16, 1.53567442659918499e+09, 345588
16, 1.53567442709938192e+09, 345588
16, 1.53567442759960389e+09, 345588
16, 1.53567442809982109e+09, 345588
16, 1.53567442860001111e+09, 345588
16, 1.53567442910020304e+09, 345588
16, 1.53567442960038400e+09, 345588
16, 1.53567443010057497e+09, 345588
16, 1.53567443060075593e+09, 345588
16, 1.53567443110094690e+09, 345588
16, 1.53567443160113597e+09, 345588
16, 1.53567443210135603e+09, 345588
16, 1.53567443260159898e+09, 345588
16, 1.53567443310179806e+09, 345588
16, 1.53567443360199308e+09, 345588
16, 1.53567443410218692e+09, 345588
16, 1.53567443460238409e+09, 345588
16, 1.53567443510258102e+09, 345588
16, 1.53567443560277605e+09, 345588
16, 1.53567443610298300e+09, 345588
16, 1.53567443660318398e+09, 345588
16, 1.53567443710339904e+09, 345852
16, 1.53567443760362697e+09, 345852
16, 1.53567443810386896e+09, 345852
16, 1.53567443860406709e+09, 345852
16, 1.53567443910427594e+09, 345852
16, 1.53567443960446000e+09, 345852
16, 1.53567444010466790e+09, 345852
16, 1.53567444060484791e+09, 345852
16, 1.53567444110506105e+09, 345852
16, 1.53567444160524988e+09, 356148
16, 1.53567444210547805e+09, 356148
16, 1.53567444260571504e+09, 356148
16, 1.53567444310590601e+09, 356148
16, 1.53567444360610199e+09, 356148
16, 1.53567444410631299e+09, 356148
16, 1.53567444460652494e+09, 356148
16, 1.53567444510674095e+09, 356148
16, 1.53567444560694098e+09, 356148
16, 1.53567444610713196e+09, 356148
16, 1.53567444660737109e+09, 278092
17, 1.53567439557240200e+09, 45176
17, 1.53567439608671594e+09, 45200
17, 1.53567439658692098e+09, 45200
17, 1.53567439708710194e+09, 45200
17, 1.53567439758730602e+09, 45200
17, 1.53567439808748388e+09, 45200
17, 1.53567439858768511e+09, 45200
17, 1.53567439908786392e+09, 45200
17, 1.53567439958804703e+09, 72204
17, 1.53567440008825898e+09, 93528
17, 1.53567440058846593e+09, 126492
17, 1.53567440108870006e+09, 126492
17, 1.53567440158889389e+09, 126492
17, 1.53567440208910608e+09, 126492
17, 1.53567440258929706e+09, 126492
17, 1.53567440308950710e+09, 126492
17, 1.53567440358970690e+09, 145480
17, 1.53567440408993196e+09, 273584
17, 1.53567440459014201e+09, 291660
17, 1.53567440509038305e+09, 295884
17, 1.53567440559061599e+09, 295884
17, 1.53567440609080410e+09, 295884
17, 1.53567440659102893e+09, 295884
17, 1.53567440709121895e+09, 295884
17, 1.53567440759142995e+09, 295884
17, 1.53567440809161997e+09, 295884
17, 1.53567440859182906e+09, 329412
17, 1.53567440909204698e+09, 316444
17, 1.53567440959228492e+09, 316444
17, 1.53567441009253502e+09, 316444
17, 1.53567441059273601e+09, 316444
17, 1.53567441109294510e+09, 316444
17, 1.53567441159314489e+09, 316444
17, 1.53567441209335709e+09, 316444
17, 1.53567441259355092e+09, 316444
17, 1.53567441309376502e+09, 316444
17, 1.53567441359394908e+09, 314384
17, 1.53567441409418106e+09, 314648
17, 1.53567441459442306e+09, 314648
17, 1.53567441509461188e+09, 314648
17, 1.53567441559482098e+09, 314648
17, 1.53567441609502602e+09, 314648
17, 1.53567441659525394e+09, 314648
17, 1.53567441709544396e+09, 314648
17, 1.53567441759565091e+09, 314648
17, 1.53567441809643888e+09, 347648
17, 1.53567441859666610e+09, 347648
17, 1.53567441909688401e+09, 347648
17, 1.53567441959709692e+09, 347648
17, 1.53567442009728909e+09, 347648
17, 1.53567442059750009e+09, 347648
17, 1.53567442109769011e+09, 347648
17, 1.53567442159789896e+09, 347648
17, 1.53567442209808898e+09, 347648
17, 1.53567442259827900e+09, 360056
17, 1.53567442309851789e+09, 360056
17, 1.53567442359874892e+09, 360056
17, 1.53567442409894300e+09, 360056
17, 1.53567442459915996e+09, 360056
17, 1.53567442509935188e+09, 360056
17, 1.53567442559956288e+09, 360056
17, 1.53567442609975600e+09, 360056
17, 1.53567442659996891e+09, 360056
17, 1.53567442710016608e+09, 360056
17, 1.53567442760039496e+09, 360056
17, 1.53567442810061097e+09, 360056
17, 1.53567442860082006e+09, 360056
17, 1.53567442910101199e+09, 360056
17, 1.53567442960122299e+09, 360056
17, 1.53567443010141397e+09, 360056
17, 1.53567443060162592e+09, 360056
17, 1.53567443110181189e+09, 360056
17, 1.53567443160202503e+09, 360056
17, 1.53567443210223389e+09, 360056
17, 1.53567443260246110e+09, 360056
17, 1.53567443310267901e+09, 360056
17, 1.53567443360287905e+09, 360056
17, 1.53567443410310197e+09, 360056
17, 1.53567443460329795e+09, 360056
17, 1.53567443510350394e+09, 360056
17, 1.53567443560369897e+09, 360056
17, 1.53567443610391092e+09, 360056
17, 1.53567443660412598e+09, 360056
17, 1.53567443710433888e+09, 360056
17, 1.53567443760457802e+09, 360320
17, 1.53567443810483289e+09, 360320
17, 1.53567443860503411e+09, 360320
17, 1.53567443910524201e+09, 360320
17, 1.53567443960543990e+09, 360320
17, 1.53567444010565400e+09, 360320
17, 1.53567444060585093e+09, 360320
17, 1.53567444110606289e+09, 360320
17, 1.53567444160625005e+09, 360320
17, 1.53567444210648489e+09, 360320
17, 1.53567444260670996e+09, 360320
17, 1.53567444310692501e+09, 360320
17, 1.53567444360713696e+09, 360320
17, 1.53567444410732698e+09, 360320
17, 1.53567444460754991e+09, 360320
17, 1.53567444510773993e+09, 360320
17, 1.53567444560794997e+09, 360320
17, 1.53567444610813808e+09, 360320
17, 1.53567444660837793e+09, 257372
18, 1.53567439558692908e+09, 45048
18, 1.53567439608718896e+09, 45072
18, 1.53567439658738089e+09, 45072
18, 1.53567439708756089e+09, 45072
18, 1.53567439758775997e+09, 45072
18, 1.53567439808793807e+09, 45072
18, 1.53567439858813691e+09, 45072
18, 1.53567439908831406e+09, 45072
18, 1.53567439958849096e+09, 72376
18, 1.53567440008869791e+09, 93108
18, 1.53567440058890009e+09, 126596
18, 1.53567440108911991e+09, 126596
18, 1.53567440158930993e+09, 126596
18, 1.53567440208951712e+09, 126596
18, 1.53567440258971000e+09, 126596
18, 1.53567440308991790e+09, 126596
18, 1.53567440359011602e+09, 145532
18, 1.53567440409032893e+09, 273616
18, 1.53567440459065294e+09, 291632
18, 1.53567440509090590e+09, 295856
18, 1.53567440559112000e+09, 295856
18, 1.53567440609132910e+09, 295856
18, 1.53567440659151006e+09, 295856
18, 1.53567440709171700e+09, 295856
18, 1.53567440759189701e+09, 295856
18, 1.53567440809211898e+09, 295856
18, 1.53567440859230208e+09, 329648
18, 1.53567440909252405e+09, 316652
18, 1.53567440959276104e+09, 316652
18, 1.53567441009301209e+09, 316652
18, 1.53567441059320092e+09, 316652
18, 1.53567441109341407e+09, 316652
18, 1.53567441159359908e+09, 316652
18, 1.53567441209381509e+09, 316652
18, 1.53567441259399891e+09, 316652
18, 1.53567441309420896e+09, 316652
18, 1.53567441359439707e+09, 314580
18, 1.53567441409463310e+09, 314580
18, 1.53567441459485602e+09, 314580
18, 1.53567441509508801e+09, 314580
18, 1.53567441559528208e+09, 314580
18, 1.53567441609548998e+09, 314580
18, 1.53567441659568596e+09, 314580
18, 1.53567441709589601e+09, 314580
18, 1.53567441759608698e+09, 314580
18, 1.53567441809627199e+09, 345732
18, 1.53567441859650707e+09, 345732
18, 1.53567441909674001e+09, 345732
18, 1.53567441959693408e+09, 345732
18, 1.53567442009714389e+09, 345732
18, 1.53567442059732509e+09, 345732
18, 1.53567442109753394e+09, 345732
18, 1.53567442159771490e+09, 345732
18, 1.53567442209792089e+09, 345732
18, 1.53567442259815907e+09, 347844
18, 1.53567442309836292e+09, 347844
18, 1.53567442359857011e+09, 347844
18, 1.53567442409878707e+09, 347844
18, 1.53567442459900594e+09, 347844
18, 1.53567442509921288e+09, 347844
18, 1.53567442559939408e+09, 347844
18, 1.53567442609960103e+09, 347844
18, 1.53567442659978604e+09, 347844
18, 1.53567442710000205e+09, 347844
18, 1.53567442760022497e+09, 347844
18, 1.53567442810046506e+09, 347844
18, 1.53567442860066390e+09, 347844
18, 1.53567442910087490e+09, 347844
18, 1.53567442960106802e+09, 347844
18, 1.53567443010127711e+09, 347844
18, 1.53567443060146999e+09, 347844
18, 1.53567443110169506e+09, 347844
18, 1.53567443160189605e+09, 347844
18, 1.53567443210210299e+09, 347844
18, 1.53567443260232210e+09, 347844
18, 1.53567443310253501e+09, 347844
18, 1.53567443360272908e+09, 347844
18, 1.53567443410294104e+09, 347844
18, 1.53567443460313797e+09, 347844
18, 1.53567443510334992e+09, 347844
18, 1.53567443560354304e+09, 347844
18, 1.53567443610376596e+09, 347844
18, 1.53567443660396504e+09, 347844
18, 1.53567443710418010e+09, 347844
18, 1.53567443760442090e+09, 347844
18, 1.53567443810466099e+09, 347844
18, 1.53567443860486007e+09, 347844
18, 1.53567443910507107e+09, 347844
18, 1.53567443960526800e+09, 347844
18, 1.53567444010547709e+09, 347844
18, 1.53567444060566902e+09, 347844
18, 1.53567444110588503e+09, 347844
18, 1.53567444160607600e+09, 356028
18, 1.53567444210630894e+09, 356292
18, 1.53567444260653996e+09, 356292
18, 1.53567444310675406e+09, 356292
18, 1.53567444360694695e+09, 356292
18, 1.53567444410715508e+09, 356292
18, 1.53567444460735011e+09, 356292
18, 1.53567444510755992e+09, 356292
18, 1.53567444560775304e+09, 356292
18, 1.53567444610794497e+09, 356292
18, 1.53567444660818291e+09, 278108
19, 1.53567439557236004e+09, 45184
19, 1.53567439608671808e+09, 45208
19, 1.53567439658691001e+09, 45208
19, 1.53567439708709311e+09, 45208
19, 1.53567439758727908e+09, 45208
19, 1.53567439808745909e+09, 45208
19, 1.53567439858764410e+09, 45208
19, 1.53567439908782411e+09, 45208
19, 1.53567439958801603e+09, 72368
19, 1.53567440008824706e+09, 93088
19, 1.53567440058847809e+09, 126592
19, 1.53567440108868504e+09, 126592
19, 1.53567440158887792e+09, 126592
19, 1.53567440208906698e+09, 126592
19, 1.53567440258926010e+09, 126592
19, 1.53567440308944893e+09, 126592
19, 1.53567440358965111e+09, 144720
19, 1.53567440408987403e+09, 272720
19, 1.53567440459009099e+09, 291752
19, 1.53567440509034896e+09, 295976
19, 1.53567440559058189e+09, 295976
19, 1.53567440609077311e+09, 295976
19, 1.53567440659098411e+09, 295976
19, 1.53567440709117699e+09, 295976
19, 1.53567440759137607e+09, 295976
19, 1.53567440809156704e+09, 295976
19, 1.53567440859176612e+09, 329504
19, 1.53567440909199595e+09, 316676
19, 1.53567440959225702e+09, 316676
19, 1.53567441009248209e+09, 316676
19, 1.53567441059268498e+09, 316676
19, 1.53567441109287405e+09, 316676
19, 1.53567441159307289e+09, 316676
19, 1.53567441209326601e+09, 316676
19, 1.53567441259346008e+09, 316676
19, 1.53567441309365201e+09, 316676
19, 1.53567441359384394e+09, 314636
19, 1.53567441409411001e+09, 314636
19, 1.53567441459437394e+09, 314636
19, 1.53567441509456491e+09, 314636
19, 1.53567441559477305e+09, 314636
19, 1.53567441609498191e+09, 314636
19, 1.53567441659521008e+09, 314636
19, 1.53567441709540105e+09, 314636
19, 1.53567441759560490e+09, 314636
19, 1.53567441809649205e+09, 345524
19, 1.53567441859672904e+09, 345524
19, 1.53567441909696889e+09, 345524
19, 1.53567441959717894e+09, 345524
19, 1.53567442009739494e+09, 345524
19, 1.53567442059760690e+09, 345524
19, 1.53567442109779692e+09, 345524
19, 1.53567442159800410e+09, 345524
19, 1.53567442209819508e+09, 345524
19, 1.53567442259838605e+09, 345524
19, 1.53567442309862995e+09, 345524
19, 1.53567442359886694e+09, 345524
19, 1.53567442409907794e+09, 345524
19, 1.53567442459929490e+09, 345524
19, 1.53567442509948707e+09, 345524
19, 1.53567442559969711e+09, 345524
19, 1.53567442609989691e+09, 345524
19, 1.53567442660010910e+09, 345524
19, 1.53567442710030603e+09, 345524
19, 1.53567442760053301e+09, 345788
19, 1.53567442810075808e+09, 345788
19, 1.53567442860095501e+09, 345788
19, 1.53567442910114789e+09, 345788
19, 1.53567442960134697e+09, 345788
19, 1.53567443010153890e+09, 345788
19, 1.53567443060173702e+09, 345788
19, 1.53567443110192490e+09, 345788
19, 1.53567443160212803e+09, 345788
19, 1.53567443210235691e+09, 345788
19, 1.53567443260257697e+09, 345788
19, 1.53567443310277390e+09, 345788
19, 1.53567443360298395e+09, 345788
19, 1.53567443410317302e+09, 345788
19, 1.53567443460337210e+09, 345788
19, 1.53567443510356092e+09, 345788
19, 1.53567443560375690e+09, 345788
19, 1.53567443610395098e+09, 345788
19, 1.53567443660416603e+09, 358196
19, 1.53567443710437608e+09, 358196
19, 1.53567443760460210e+09, 358196
19, 1.53567443810484195e+09, 358196
19, 1.53567443860504293e+09, 358196
19, 1.53567443910523200e+09, 358196
19, 1.53567443960543108e+09, 358196
19, 1.53567444010562301e+09, 358196
19, 1.53567444060582209e+09, 358196
19, 1.53567444110601497e+09, 358196
19, 1.53567444160620499e+09, 358196
19, 1.53567444210644007e+09, 358196
19, 1.53567444260666490e+09, 358196
19, 1.53567444310685992e+09, 358196
19, 1.53567444360706806e+09, 358196
19, 1.53567444410726094e+09, 358196
19, 1.53567444460747409e+09, 358196
19, 1.53567444510766602e+09, 358196
19, 1.53567444560786510e+09, 358196
19, 1.53567444610805511e+09, 358196
19, 1.53567444660829091e+09, 273932
20, 1.53567439557237005e+09, 45140
20, 1.53567439608679509e+09, 45180
20, 1.53567439658699799e+09, 45180
20, 1.53567439708718801e+09, 45180
20, 1.53567439758736491e+09, 45180
20, 1.53567439808755302e+09, 45180
20, 1.53567439858772707e+09, 45180
20, 1.53567439908791399e+09, 45180
20, 1.53567439958809400e+09, 72424
20, 1.53567440008829594e+09, 93160
20, 1.53567440058850098e+09, 126664
20, 1.53567440108871198e+09, 126664
20, 1.53567440158889294e+09, 126664
20, 1.53567440208908606e+09, 126664
20, 1.53567440258927202e+09, 126664
20, 1.53567440308946490e+09, 126664
20, 1.53567440358964610e+09, 145584
20, 1.53567440408985806e+09, 273728
20, 1.53567440459009099e+09, 290360
20, 1.53567440509034991e+09, 292464
20, 1.53567440559056497e+09, 292464
20, 1.53567440609076405e+09, 292464
20, 1.53567440659094906e+09, 292464
20, 1.53567440709117508e+09, 292464
20, 1.53567440759136009e+09, 292464
20, 1.53567440809155393e+09, 292464
20, 1.53567440859174395e+09, 325992
20, 1.53567440909196591e+09, 304872
20, 1.53567440959220505e+09, 305136
20, 1.53567441009243894e+09, 305136
20, 1.53567441059263110e+09, 305136
20, 1.53567441109282899e+09, 305136
20, 1.53567441159301209e+09, 305136
20, 1.53567441209321189e+09, 305136
20, 1.53567441259339905e+09, 305136
20, 1.53567441309359503e+09, 305136
20, 1.53567441359380198e+09, 309228
20, 1.53567441409404898e+09, 309228
20, 1.53567441459426188e+09, 309228
20, 1.53567441509446192e+09, 309228
20, 1.53567441559464693e+09, 309228
20, 1.53567441609484196e+09, 309228
20, 1.53567441659503508e+09, 309228
20, 1.53567441709522009e+09, 309228
20, 1.53567441759540296e+09, 309228
20, 1.53567441809558702e+09, 340116
20, 1.53567441859582901e+09, 340380
20, 1.53567441909603691e+09, 340380
20, 1.53567441959623599e+09, 340380
20, 1.53567442009641910e+09, 340380
20, 1.53567442059662604e+09, 340380
20, 1.53567442109680796e+09, 340380
20, 1.53567442159700394e+09, 340380
20, 1.53567442209718490e+09, 340380
20, 1.53567442259738493e+09, 352788
20, 1.53567442309762406e+09, 352788
20, 1.53567442359783101e+09, 352788
20, 1.53567442409802008e+09, 352788
20, 1.53567442459823108e+09, 352788
20, 1.53567442509841704e+09, 352788
20, 1.53567442559859991e+09, 352788
20, 1.53567442609878206e+09, 352788
20, 1.53567442659897804e+09, 352788
20, 1.53567442709916902e+09, 352788
20, 1.53567442759944201e+09, 352788
20, 1.53567442809966397e+09, 352788
20, 1.53567442859985590e+09, 352788
20, 1.53567442910003805e+09, 352788
20, 1.53567442960022092e+09, 352788
20, 1.53567443010040402e+09, 352788
20, 1.53567443060058808e+09, 352788
20, 1.53567443110076904e+09, 352788
20, 1.53567443160096192e+09, 352788
20, 1.53567443210122299e+09, 352788
20, 1.53567443260148096e+09, 352788
20, 1.53567443310168290e+09, 352788
20, 1.53567443360186791e+09, 352788
20, 1.53567443410205293e+09, 352788
20, 1.53567443460224199e+09, 352788
20, 1.53567443510243011e+09, 352788
20, 1.53567443560261512e+09, 352788
20, 1.53567443610279989e+09, 352788
20, 1.53567443660300493e+09, 352788
20, 1.53567443710326409e+09, 352788
20, 1.53567443760352397e+09, 352788
20, 1.53567443810374498e+09, 352788
20, 1.53567443860395598e+09, 352788
20, 1.53567443910414100e+09, 352788
20, 1.53567443960434103e+09, 352788
20, 1.53567444010452390e+09, 352788
20, 1.53567444060472894e+09, 352788
20, 1.53567444110491705e+09, 352788
20, 1.53567444160510612e+09, 360972
20, 1.53567444210534191e+09, 360972
20, 1.53567444260557294e+09, 360972
20, 1.53567444310575891e+09, 360972
20, 1.53567444360595608e+09, 360972
20, 1.53567444410613894e+09, 360972
20, 1.53567444460634995e+09, 360972
20, 1.53567444510653710e+09, 360972
20, 1.53567444560673809e+09, 360972
20, 1.53567444610691094e+09, 317876
20, 1.53567444660715699e+09, 256268
21, 1.53567439557240891e+09, 45144
21, 1.53567439608672094e+09, 45168
21, 1.53567439658691311e+09, 45168
21, 1.53567439708709788e+09, 45168
21, 1.53567439758728504e+09, 45168
21, 1.53567439808746791e+09, 45168
21, 1.53567439858765292e+09, 45168
21, 1.53567439908783388e+09, 45168
21, 1.53567439958802605e+09, 72312
21, 1.53567440008824897e+09, 93568
21, 1.53567440058848095e+09, 126516
21, 1.53567440108868694e+09, 126516
21, 1.53567440158888006e+09, 126516
21, 1.53567440208907390e+09, 126516
21, 1.53567440258926606e+09, 126516
21, 1.53567440308945704e+09, 126516
21, 1.53567440358965802e+09, 145448
21, 1.53567440408988094e+09, 273572
21, 1.53567440459009290e+09, 292024
21, 1.53567440509035301e+09, 295984
21, 1.53567440559059691e+09, 295984
21, 1.53567440609078789e+09, 295984
21, 1.53567440659101105e+09, 295984
21, 1.53567440709120202e+09, 295984
21, 1.53567440759141207e+09, 295984
21, 1.53567440809160209e+09, 295984
21, 1.53567440859181094e+09, 328984
21, 1.53567440909203696e+09, 316588
21, 1.53567440959227490e+09, 316588
21, 1.53567441009252691e+09, 316588
21, 1.53567441059272909e+09, 316588
21, 1.53567441109293890e+09, 316588
21, 1.53567441159313703e+09, 316588
21, 1.53567441209335089e+09, 316588
21, 1.53567441259354496e+09, 316588
21, 1.53567441309376001e+09, 316588
21, 1.53567441359394312e+09, 314624
21, 1.53567441409417796e+09, 314624
21, 1.53567441459441900e+09, 314624
21, 1.53567441509460807e+09, 314624
21, 1.53567441559481907e+09, 314624
21, 1.53567441609503007e+09, 314624
