# rank, name, start time, end time, delta
6, "oscillators::bridge::analyze", 1.53567441317720509e+09, 1.53567441381294203e+09, 6.35736942291259766e-01
6, "ConfigurableAnalysis::Execute", 1.53567441317720604e+09, 1.53567441317720604e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567441317720699e+09, 1.53567441381294107e+09, 6.35734081268310547e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567441317720795e+09, 1.53567441381293893e+09, 6.35730981826782227e-01
6, "oscillators::bridge::release-data", 1.53567441381294394e+09, 1.53567441381294703e+09, 3.09944152832031250e-06
6, "timestep: 3 time: 3", 1.53567441381297112e+09, 1.53567441839601898e+09, 4.58304786682128906e+00
6, "oscillators::advance", 1.53567441381297112e+09, 1.53567441381372190e+09, 7.50780105590820312e-04
6, "oscillators::move_particles", 1.53567441381372190e+09, 1.53567441381372404e+09, 2.14576721191406250e-06
6, "oscillators::master.exchange", 1.53567441381372404e+09, 1.53567441777708793e+09, 3.96336388587951660e+00
6, "oscillators::handle_incoming_particles", 1.53567441777708912e+09, 1.53567441777709389e+09, 4.76837158203125000e-06
6, "oscillators::analysis", 1.53567441777709389e+09, 1.53567441839600396e+09, 6.18910074234008789e-01
6, "oscillators::bridge::analyze", 1.53567441777709889e+09, 1.53567441839599705e+09, 6.18898153305053711e-01
6, "ConfigurableAnalysis::Execute", 1.53567441777710009e+09, 1.53567441777710009e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567441777710104e+09, 1.53567441839599609e+09, 6.18895053863525391e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567441777710199e+09, 1.53567441839599490e+09, 6.18892908096313477e-01
6, "oscillators::bridge::release-data", 1.53567441839599895e+09, 1.53567441839600301e+09, 4.05311584472656250e-06
6, "timestep: 4 time: 4", 1.53567441839602494e+09, 1.53567442290813708e+09, 4.51211214065551758e+00
6, "oscillators::advance", 1.53567441839602494e+09, 1.53567441839677405e+09, 7.49111175537109375e-04
6, "oscillators::move_particles", 1.53567441839677405e+09, 1.53567441839677501e+09, 9.53674316406250000e-07
6, "oscillators::master.exchange", 1.53567441839677501e+09, 1.53567442229058003e+09, 3.89380502700805664e+00
6, "oscillators::handle_incoming_particles", 1.53567442229058099e+09, 1.53567442229058599e+09, 5.00679016113281250e-06
6, "oscillators::analysis", 1.53567442229058695e+09, 1.53567442290811992e+09, 6.17532968521118164e-01
6, "oscillators::bridge::analyze", 1.53567442229059196e+09, 1.53567442290811396e+09, 6.17522001266479492e-01
6, "ConfigurableAnalysis::Execute", 1.53567442229059291e+09, 1.53567442229059291e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567442229059410e+09, 1.53567442290811300e+09, 6.17518901824951172e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567442229059505e+09, 1.53567442290811205e+09, 6.17516994476318359e-01
6, "oscillators::bridge::release-data", 1.53567442290811610e+09, 1.53567442290811896e+09, 2.86102294921875000e-06
6, "timestep: 5 time: 5", 1.53567442290814209e+09, 1.53567442748205805e+09, 4.57391595840454102e+00
6, "oscillators::advance", 1.53567442290814209e+09, 1.53567442290889096e+09, 7.48872756958007812e-04
6, "oscillators::move_particles", 1.53567442290889096e+09, 1.53567442290889192e+09, 9.53674316406250000e-07
6, "oscillators::master.exchange", 1.53567442290889311e+09, 1.53567442687966108e+09, 3.97076797485351562e+00
6, "oscillators::handle_incoming_particles", 1.53567442687966204e+09, 1.53567442687966990e+09, 7.86781311035156250e-06
6, "oscillators::analysis", 1.53567442687966990e+09, 1.53567442748204303e+09, 6.02373123168945312e-01
6, "oscillators::bridge::analyze", 1.53567442687967801e+09, 1.53567442748203611e+09, 6.02358102798461914e-01
6, "ConfigurableAnalysis::Execute", 1.53567442687967896e+09, 1.53567442687967896e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567442687967992e+09, 1.53567442748203492e+09, 6.02355003356933594e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567442687968111e+09, 1.53567442748203397e+09, 6.02352857589721680e-01
6, "oscillators::bridge::release-data", 1.53567442748203802e+09, 1.53567442748204207e+09, 4.05311584472656250e-06
6, "timestep: 6 time: 6", 1.53567442748206401e+09, 1.53567443201701093e+09, 4.53494691848754883e+00
6, "oscillators::advance", 1.53567442748206401e+09, 1.53567442748282194e+09, 7.57932662963867188e-04
6, "oscillators::move_particles", 1.53567442748282290e+09, 1.53567442748282409e+09, 1.19209289550781250e-06
6, "oscillators::master.exchange", 1.53567442748282409e+09, 1.53567443140614390e+09, 3.92331981658935547e+00
6, "oscillators::handle_incoming_particles", 1.53567443140614510e+09, 1.53567443140615010e+09, 5.00679016113281250e-06
6, "oscillators::analysis", 1.53567443140615010e+09, 1.53567443201699090e+09, 6.10840797424316406e-01
6, "oscillators::bridge::analyze", 1.53567443140615606e+09, 1.53567443201698399e+09, 6.10827922821044922e-01
6, "ConfigurableAnalysis::Execute", 1.53567443140615702e+09, 1.53567443140615702e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567443140615797e+09, 1.53567443201698303e+09, 6.10825061798095703e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567443140615892e+09, 1.53567443201698208e+09, 6.10823154449462891e-01
6, "oscillators::bridge::release-data", 1.53567443201698589e+09, 1.53567443201698995e+09, 4.05311584472656250e-06
6, "timestep: 7 time: 7", 1.53567443201701593e+09, 1.53567443712042189e+09, 5.10340595245361328e+00
6, "oscillators::advance", 1.53567443201701593e+09, 1.53567443201777601e+09, 7.60078430175781250e-04
6, "oscillators::move_particles", 1.53567443201777601e+09, 1.53567443201777697e+09, 9.53674316406250000e-07
6, "oscillators::master.exchange", 1.53567443201777792e+09, 1.53567443651228499e+09, 4.49450707435607910e+00
6, "oscillators::handle_incoming_particles", 1.53567443651228595e+09, 1.53567443651229191e+09, 5.96046447753906250e-06
6, "oscillators::analysis", 1.53567443651229191e+09, 1.53567443712040496e+09, 6.08113050460815430e-01
6, "oscillators::bridge::analyze", 1.53567443651229811e+09, 1.53567443712039804e+09, 6.08099937438964844e-01
6, "ConfigurableAnalysis::Execute", 1.53567443651229811e+09, 1.53567443651229906e+09, 9.53674316406250000e-07
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567443651230001e+09, 1.53567443712039709e+09, 6.08097076416015625e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567443651230001e+09, 1.53567443712039590e+09, 6.08095884323120117e-01
6, "oscillators::bridge::release-data", 1.53567443712039995e+09, 1.53567443712040401e+09, 4.05311584472656250e-06
6, "timestep: 8 time: 8", 1.53567443712042689e+09, 1.53567444181520200e+09, 4.69477510452270508e+00
6, "oscillators::advance", 1.53567443712042809e+09, 1.53567443712117791e+09, 7.49826431274414062e-04
6, "oscillators::move_particles", 1.53567443712117791e+09, 1.53567443712117910e+09, 1.19209289550781250e-06
6, "oscillators::master.exchange", 1.53567443712117910e+09, 1.53567444119824004e+09, 4.07706093788146973e+00
6, "oscillators::handle_incoming_particles", 1.53567444119824195e+09, 1.53567444119824791e+09, 5.96046447753906250e-06
6, "oscillators::analysis", 1.53567444119824791e+09, 1.53567444181518507e+09, 6.16937160491943359e-01
6, "oscillators::bridge::analyze", 1.53567444119825411e+09, 1.53567444181517792e+09, 6.16923809051513672e-01
6, "ConfigurableAnalysis::Execute", 1.53567444119825411e+09, 1.53567444119825506e+09, 9.53674316406250000e-07
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567444119825506e+09, 1.53567444181517696e+09, 6.16921901702880859e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567444119825602e+09, 1.53567444181517601e+09, 6.16919994354248047e-01
6, "oscillators::bridge::release-data", 1.53567444181518006e+09, 1.53567444181518412e+09, 4.05311584472656250e-06
6, "timestep: 9 time: 9", 1.53567444181520700e+09, 1.53567444630523896e+09, 4.49003195762634277e+00
6, "oscillators::advance", 1.53567444181520796e+09, 1.53567444181596589e+09, 7.57932662963867188e-04
6, "oscillators::move_particles", 1.53567444181596589e+09, 1.53567444181596708e+09, 1.19209289550781250e-06
6, "oscillators::master.exchange", 1.53567444181596804e+09, 1.53567444567219090e+09, 3.85622286796569824e+00
6, "oscillators::handle_incoming_particles", 1.53567444567219210e+09, 1.53567444567219710e+09, 5.00679016113281250e-06
6, "oscillators::analysis", 1.53567444567219806e+09, 1.53567444630521703e+09, 6.33018970489501953e-01
6, "oscillators::bridge::analyze", 1.53567444567220306e+09, 1.53567444630521107e+09, 6.33008003234863281e-01
6, "ConfigurableAnalysis::Execute", 1.53567444567220306e+09, 1.53567444567220402e+09, 9.53674316406250000e-07
6, "CatalystAnalysisAdaptor::0::Execute", 1.53567444567220497e+09, 1.53567444630521011e+09, 6.33005142211914062e-01
6, "CatalystAnalysisAdaptor::Execute", 1.53567444567220497e+09, 1.53567444630520797e+09, 6.33002996444702148e-01
6, "oscillators::bridge::release-data", 1.53567444630521297e+09, 1.53567444630521607e+09, 3.09944152832031250e-06
6, "oscillators::finalize", 1.53567444646716595e+09, 1.53567444661594296e+09, 1.48777008056640625e-01
6, "oscillators::bridge::finalize", 1.53567444646716690e+09, 1.53567444661594105e+09, 1.48774147033691406e-01
6, "ConfigurableAnalysis::Finalize", 1.53567444646716690e+09, 1.53567444646716690e+09, 0.00000000000000000e+00
6, "CatalystAnalysisAdaptor::0::Finalize", 1.53567444646716809e+09, 1.53567444661588407e+09, 1.48715972900390625e-01
6, "CatalystAnalysisAdaptor::Finalize", 1.53567444646716905e+09, 1.53567444661588311e+09, 1.48714065551757812e-01
7, "oscillators::initialize", 1.53567439557239103e+09, 1.53567439942093611e+09, 3.84854507446289062e+00
7, "oscillators::analysis::initialize", 1.53567439942093706e+09, 1.53567440045007491e+09, 1.02913784980773926e+00
7, "oscillators::bridge::initialize", 1.53567439942093897e+09, 1.53567440045007300e+09, 1.02913403511047363e+00
7, "ConfigurableAnalysis::Initialize", 1.53567439942147493e+09, 1.53567439942147493e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::Initialize", 1.53567439943809009e+09, 1.53567439959767699e+09, 1.59586906433105469e-01
7, "CatalystAnalysisAdaptor::0::Initialize", 1.53567439959768510e+09, 1.53567439959768605e+09, 9.53674316406250000e-07
7, "timestep: 0 time: 0", 1.53567440045009494e+09, 1.53567440461298895e+09, 4.16289401054382324e+00
7, "oscillators::advance", 1.53567440045009494e+09, 1.53567440045121789e+09, 1.12295150756835938e-03
7, "oscillators::move_particles", 1.53567440045121789e+09, 1.53567440045122504e+09, 7.15255737304687500e-06
7, "oscillators::master.exchange", 1.53567440045122504e+09, 1.53567440344439793e+09, 2.99317288398742676e+00
7, "oscillators::handle_incoming_particles", 1.53567440344439912e+09, 1.53567440344440293e+09, 3.81469726562500000e-06
7, "oscillators::analysis", 1.53567440344440389e+09, 1.53567440461297107e+09, 1.16856718063354492e+00
7, "oscillators::bridge::analyze", 1.53567440344443607e+09, 1.53567440461296511e+09, 1.16852903366088867e+00
7, "ConfigurableAnalysis::Execute", 1.53567440344443703e+09, 1.53567440344443703e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567440344443798e+09, 1.53567440461296296e+09, 1.16852498054504395e+00
7, "CatalystAnalysisAdaptor::Execute", 1.53567440344443989e+09, 1.53567440461296201e+09, 1.16852211952209473e+00
7, "oscillators::bridge::release-data", 1.53567440461296701e+09, 1.53567440461297011e+09, 3.09944152832031250e-06
7, "timestep: 1 time: 1", 1.53567440461299396e+09, 1.53567440924929094e+09, 4.63629698753356934e+00
7, "oscillators::advance", 1.53567440461299491e+09, 1.53567440461371899e+09, 7.24077224731445312e-04
7, "oscillators::move_particles", 1.53567440461371994e+09, 1.53567440461372089e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567440461372089e+09, 1.53567440848238802e+09, 3.86866712570190430e+00
7, "oscillators::handle_incoming_particles", 1.53567440848238897e+09, 1.53567440848239303e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567440848239303e+09, 1.53567440924927807e+09, 7.66885042190551758e-01
7, "oscillators::bridge::analyze", 1.53567440848239803e+09, 1.53567440924927211e+09, 7.66874074935913086e-01
7, "ConfigurableAnalysis::Execute", 1.53567440848239899e+09, 1.53567440848239899e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567440848239994e+09, 1.53567440924927092e+09, 7.66870975494384766e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567440848240089e+09, 1.53567440924926901e+09, 7.66868114471435547e-01
7, "oscillators::bridge::release-data", 1.53567440924927306e+09, 1.53567440924927711e+09, 4.05311584472656250e-06
7, "timestep: 2 time: 2", 1.53567440924929595e+09, 1.53567441381300092e+09, 4.56370496749877930e+00
7, "oscillators::advance", 1.53567440924929690e+09, 1.53567440924996591e+09, 6.69002532958984375e-04
7, "oscillators::move_particles", 1.53567440924996591e+09, 1.53567440924996710e+09, 1.19209289550781250e-06
7, "oscillators::master.exchange", 1.53567440924996710e+09, 1.53567441317719197e+09, 3.92722487449645996e+00
7, "oscillators::handle_incoming_particles", 1.53567441317719293e+09, 1.53567441317719698e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567441317719698e+09, 1.53567441381298590e+09, 6.35788917541503906e-01
7, "oscillators::bridge::analyze", 1.53567441317720199e+09, 1.53567441381297898e+09, 6.35776996612548828e-01
7, "ConfigurableAnalysis::Execute", 1.53567441317720294e+09, 1.53567441317720294e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567441317720389e+09, 1.53567441381297803e+09, 6.35774135589599609e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567441317720509e+09, 1.53567441381297708e+09, 6.35771989822387695e-01
7, "oscillators::bridge::release-data", 1.53567441381298089e+09, 1.53567441381298494e+09, 4.05311584472656250e-06
7, "timestep: 3 time: 3", 1.53567441381300712e+09, 1.53567441839604712e+09, 4.58303999900817871e+00
7, "oscillators::advance", 1.53567441381300712e+09, 1.53567441381376004e+09, 7.52925872802734375e-04
7, "oscillators::move_particles", 1.53567441381376004e+09, 1.53567441381376100e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567441381376100e+09, 1.53567441777708793e+09, 3.96332693099975586e+00
7, "oscillators::handle_incoming_particles", 1.53567441777708912e+09, 1.53567441777709293e+09, 3.81469726562500000e-06
7, "oscillators::analysis", 1.53567441777709293e+09, 1.53567441839603090e+09, 6.18937969207763672e-01
7, "oscillators::bridge::analyze", 1.53567441777709794e+09, 1.53567441839602399e+09, 6.18926048278808594e-01
7, "ConfigurableAnalysis::Execute", 1.53567441777709794e+09, 1.53567441777709889e+09, 9.53674316406250000e-07
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567441777710009e+09, 1.53567441839602304e+09, 6.18922948837280273e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567441777710009e+09, 1.53567441839602208e+09, 6.18921995162963867e-01
7, "oscillators::bridge::release-data", 1.53567441839602590e+09, 1.53567441839602995e+09, 4.05311584472656250e-06
7, "timestep: 4 time: 4", 1.53567441839605188e+09, 1.53567442290944290e+09, 4.51339101791381836e+00
7, "oscillators::advance", 1.53567441839605308e+09, 1.53567441839678907e+09, 7.35998153686523438e-04
7, "oscillators::move_particles", 1.53567441839678907e+09, 1.53567441839679003e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567441839679098e+09, 1.53567442229058003e+09, 3.89378905296325684e+00
7, "oscillators::handle_incoming_particles", 1.53567442229058099e+09, 1.53567442229058504e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567442229058504e+09, 1.53567442290942907e+09, 6.18844032287597656e-01
7, "oscillators::bridge::analyze", 1.53567442229059005e+09, 1.53567442290942311e+09, 6.18833065032958984e-01
7, "ConfigurableAnalysis::Execute", 1.53567442229059100e+09, 1.53567442229059100e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567442229059196e+09, 1.53567442290942192e+09, 6.18829965591430664e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567442229059291e+09, 1.53567442290942097e+09, 6.18828058242797852e-01
7, "oscillators::bridge::release-data", 1.53567442290942502e+09, 1.53567442290942788e+09, 2.86102294921875000e-06
7, "timestep: 5 time: 5", 1.53567442290944791e+09, 1.53567442748208594e+09, 4.57263803482055664e+00
7, "oscillators::advance", 1.53567442290944791e+09, 1.53567442291011596e+09, 6.68048858642578125e-04
7, "oscillators::move_particles", 1.53567442291011596e+09, 1.53567442291011691e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567442291011691e+09, 1.53567442687966108e+09, 3.96954417228698730e+00
7, "oscillators::handle_incoming_particles", 1.53567442687966204e+09, 1.53567442687966609e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567442687966609e+09, 1.53567442748206997e+09, 6.02403879165649414e-01
7, "oscillators::bridge::analyze", 1.53567442687967110e+09, 1.53567442748206401e+09, 6.02392911911010742e-01
7, "ConfigurableAnalysis::Execute", 1.53567442687967110e+09, 1.53567442687967110e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567442687967205e+09, 1.53567442748206210e+09, 6.02390050888061523e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567442687967300e+09, 1.53567442748206091e+09, 6.02387905120849609e-01
7, "oscillators::bridge::release-data", 1.53567442748206496e+09, 1.53567442748206902e+09, 4.05311584472656250e-06
7, "timestep: 6 time: 6", 1.53567442748209095e+09, 1.53567443201686502e+09, 4.53477406501770020e+00
7, "oscillators::advance", 1.53567442748209095e+09, 1.53567442748283696e+09, 7.46011734008789062e-04
7, "oscillators::move_particles", 1.53567442748283792e+09, 1.53567442748283911e+09, 1.19209289550781250e-06
7, "oscillators::master.exchange", 1.53567442748283911e+09, 1.53567443140614510e+09, 3.92330598831176758e+00
7, "oscillators::handle_incoming_particles", 1.53567443140614605e+09, 1.53567443140615010e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567443140615010e+09, 1.53567443201684904e+09, 6.10698938369750977e-01
7, "oscillators::bridge::analyze", 1.53567443140615511e+09, 1.53567443201684189e+09, 6.10686779022216797e-01
7, "ConfigurableAnalysis::Execute", 1.53567443140615511e+09, 1.53567443140615606e+09, 9.53674316406250000e-07
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567443140615606e+09, 1.53567443201684093e+09, 6.10684871673583984e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567443140615702e+09, 1.53567443201683998e+09, 6.10682964324951172e-01
7, "oscillators::bridge::release-data", 1.53567443201684403e+09, 1.53567443201684809e+09, 4.05311584472656250e-06
7, "timestep: 7 time: 7", 1.53567443201687002e+09, 1.53567443712055707e+09, 5.10368704795837402e+00
7, "oscillators::advance", 1.53567443201687098e+09, 1.53567443201762009e+09, 7.49111175537109375e-04
7, "oscillators::move_particles", 1.53567443201762104e+09, 1.53567443201762199e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567443201762199e+09, 1.53567443651228595e+09, 4.49466395378112793e+00
7, "oscillators::handle_incoming_particles", 1.53567443651228690e+09, 1.53567443651229095e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567443651229095e+09, 1.53567443712053990e+09, 6.08248949050903320e-01
7, "oscillators::bridge::analyze", 1.53567443651229501e+09, 1.53567443712053299e+09, 6.08237981796264648e-01
7, "ConfigurableAnalysis::Execute", 1.53567443651229596e+09, 1.53567443651229596e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567443651229692e+09, 1.53567443712053204e+09, 6.08235120773315430e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567443651229811e+09, 1.53567443712053108e+09, 6.08232975006103516e-01
7, "oscillators::bridge::release-data", 1.53567443712053490e+09, 1.53567443712053895e+09, 4.05311584472656250e-06
7, "timestep: 8 time: 8", 1.53567443712056208e+09, 1.53567444181501698e+09, 4.69445490837097168e+00
7, "oscillators::advance", 1.53567443712056303e+09, 1.53567443712131190e+09, 7.48872756958007812e-04
7, "oscillators::move_particles", 1.53567443712131190e+09, 1.53567443712131310e+09, 1.19209289550781250e-06
7, "oscillators::master.exchange", 1.53567443712131310e+09, 1.53567444119824100e+09, 4.07692790031433105e+00
7, "oscillators::handle_incoming_particles", 1.53567444119824195e+09, 1.53567444119824600e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567444119824600e+09, 1.53567444181500101e+09, 6.16755008697509766e-01
7, "oscillators::bridge::analyze", 1.53567444119825196e+09, 1.53567444181499410e+09, 6.16742134094238281e-01
7, "ConfigurableAnalysis::Execute", 1.53567444119825196e+09, 1.53567444119825196e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567444119825292e+09, 1.53567444181499290e+09, 6.16739988327026367e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567444119825411e+09, 1.53567444181499195e+09, 6.16737842559814453e-01
7, "oscillators::bridge::release-data", 1.53567444181499600e+09, 1.53567444181500006e+09, 4.05311584472656250e-06
7, "timestep: 9 time: 9", 1.53567444181502199e+09, 1.53567444630468106e+09, 4.48965907096862793e+00
7, "oscillators::advance", 1.53567444181502199e+09, 1.53567444181576204e+09, 7.40051269531250000e-04
7, "oscillators::move_particles", 1.53567444181576300e+09, 1.53567444181576395e+09, 9.53674316406250000e-07
7, "oscillators::master.exchange", 1.53567444181576395e+09, 1.53567444567219210e+09, 3.85642814636230469e+00
7, "oscillators::handle_incoming_particles", 1.53567444567219305e+09, 1.53567444567219710e+09, 4.05311584472656250e-06
7, "oscillators::analysis", 1.53567444567219710e+09, 1.53567444630466509e+09, 6.32467985153198242e-01
7, "oscillators::bridge::analyze", 1.53567444567220211e+09, 1.53567444630465794e+09, 6.32455825805664062e-01
7, "ConfigurableAnalysis::Execute", 1.53567444567220211e+09, 1.53567444567220306e+09, 9.53674316406250000e-07
7, "CatalystAnalysisAdaptor::0::Execute", 1.53567444567220402e+09, 1.53567444630465698e+09, 6.32452964782714844e-01
7, "CatalystAnalysisAdaptor::Execute", 1.53567444567220402e+09, 1.53567444630465603e+09, 6.32452011108398438e-01
7, "oscillators::bridge::release-data", 1.53567444630466008e+09, 1.53567444630466390e+09, 3.81469726562500000e-06
7, "oscillators::finalize", 1.53567444646716690e+09, 1.53567444661672997e+09, 1.49563074111938477e-01
7, "oscillators::bridge::finalize", 1.53567444646716690e+09, 1.53567444661672807e+09, 1.49561166763305664e-01
7, "ConfigurableAnalysis::Finalize", 1.53567444646716809e+09, 1.53567444646716809e+09, 0.00000000000000000e+00
7, "CatalystAnalysisAdaptor::0::Finalize", 1.53567444646716905e+09, 1.53567444661667895e+09, 1.49509906768798828e-01
7, "CatalystAnalysisAdaptor::Finalize", 1.53567444646717000e+09, 1.53567444661667800e+09, 1.49507999420166016e-01
8, "oscillators::initialize", 1.53567439557238007e+09, 1.53567439942092490e+09, 3.84854483604431152e+00
8, "oscillators::analysis::initialize", 1.53567439942092609e+09, 1.53567440045225406e+09, 1.03132796287536621e+00
8, "oscillators::bridge::initialize", 1.53567439942092800e+09, 1.53567440045225191e+09, 1.03132390975952148e+00
8, "ConfigurableAnalysis::Initialize", 1.53567439942146993e+09, 1.53567439942147112e+09, 1.19209289550781250e-06
8, "CatalystAnalysisAdaptor::Initialize", 1.53567439943809009e+09, 1.53567439959771204e+09, 1.59621953964233398e-01
8, "CatalystAnalysisAdaptor::0::Initialize", 1.53567439959772110e+09, 1.53567439959772205e+09, 9.53674316406250000e-07
8, "timestep: 0 time: 0", 1.53567440045227289e+09, 1.53567440461400390e+09, 4.16173100471496582e+00
8, "oscillators::advance", 1.53567440045227408e+09, 1.53567440045340896e+09, 1.13487243652343750e-03
8, "oscillators::move_particles", 1.53567440045340991e+09, 1.53567440045341611e+09, 6.19888305664062500e-06
8, "oscillators::master.exchange", 1.53567440045341611e+09, 1.53567440344439793e+09, 2.99098181724548340e+00
8, "oscillators::handle_incoming_particles", 1.53567440344439912e+09, 1.53567440344440293e+09, 3.81469726562500000e-06
8, "oscillators::analysis", 1.53567440344440389e+09, 1.53567440461398697e+09, 1.16958308219909668e+00
8, "oscillators::bridge::analyze", 1.53567440344442511e+09, 1.53567440461398005e+09, 1.16955494880676270e+00
8, "ConfigurableAnalysis::Execute", 1.53567440344442606e+09, 1.53567440344442701e+09, 9.53674316406250000e-07
8, "CatalystAnalysisAdaptor::0::Execute", 1.53567440344442701e+09, 1.53567440461397910e+09, 1.16955208778381348e+00
8, "CatalystAnalysisAdaptor::Execute", 1.53567440344443011e+09, 1.53567440461397791e+09, 1.16954779624938965e+00
8, "oscillators::bridge::release-data", 1.53567440461398196e+09, 1.53567440461398602e+09, 4.05311584472656250e-06
8, "timestep: 1 time: 1", 1.53567440461400890e+09, 1.53567440924939895e+09, 4.63539004325866699e+00
8, "oscillators::advance", 1.53567440461401010e+09, 1.53567440461474800e+09, 7.37905502319335938e-04
8, "oscillators::move_particles", 1.53567440461474800e+09, 1.53567440461474895e+09, 9.53674316406250000e-07
8, "oscillators::master.exchange", 1.53567440461474991e+09, 1.53567440848238802e+09, 3.86763811111450195e+00
8, "oscillators::handle_incoming_particles", 1.53567440848238993e+09, 1.53567440848239398e+09, 4.05311584472656250e-06
8, "oscillators::analysis", 1.53567440848239398e+09, 1.53567440924938393e+09, 7.66989946365356445e-01
8, "oscillators::bridge::analyze", 1.53567440848239994e+09, 1.53567440924937797e+09, 7.66978025436401367e-01
8, "ConfigurableAnalysis::Execute", 1.53567440848240089e+09, 1.53567440848240209e+09, 1.19209289550781250e-06
8, "CatalystAnalysisAdaptor::0::Execute", 1.53567440848240304e+09, 1.53567440924937701e+09, 7.66973972320556641e-01
8, "CatalystAnalysisAdaptor::Execute", 1.53567440848240304e+09, 1.53567440924937510e+09, 7.66972064971923828e-01
8, "oscillators::bridge::release-data", 1.53567440924938011e+09, 1.53567440924938297e+09, 2.86102294921875000e-06
8, "timestep: 2 time: 2", 1.53567440924940395e+09, 1.53567441381288695e+09, 4.56348299980163574e+00
8, "oscillators::advance", 1.53567440924940491e+09, 1.53567440925015402e+09, 7.49111175537109375e-04
8, "oscillators::move_particles", 1.53567440925015497e+09, 1.53567440925015593e+09, 9.53674316406250000e-07
8, "oscillators::master.exchange", 1.53567440925015593e+09, 1.53567441317719102e+09, 3.92703509330749512e+00
8, "oscillators::handle_incoming_particles", 1.53567441317719197e+09, 1.53567441317719603e+09, 4.05311584472656250e-06
8, "oscillators::analysis", 1.53567441317719698e+09, 1.53567441381287098e+09, 6.35673999786376953e-01
8, "oscillators::bridge::analyze", 1.53567441317720199e+09, 1.53567441381286502e+09, 6.35663032531738281e-01
8, "ConfigurableAnalysis::Execute", 1.53567441317720294e+09, 1.53567441317720294e+09, 0.00000000000000000e+00
8, "CatalystAnalysisAdaptor::0::Execute", 1.53567441317720389e+09, 1.53567441381286311e+09, 6.35659217834472656e-01
8, "CatalystAnalysisAdaptor::Execute", 1.53567441317720509e+09, 1.53567441381286192e+09, 6.35656833648681641e-01
8, "oscillators::bridge::release-data", 1.53567441381286693e+09, 1.53567441381287003e+09, 3.09944152832031250e-06
8, "timestep: 3 time: 3", 1.53567441381289196e+09, 1.53567441839601398e+09, 4.58312201499938965e+00
8, "oscillators::advance", 1.53567441381289196e+09, 1.53567441381363893e+09, 7.46965408325195312e-04
8, "oscillators::move_particles", 1.53567441381364012e+09, 1.53567441381364107e+09, 9.53674316406250000e-07
8, "oscillators::master.exchange", 1.53567441381364107e+09, 1.53567441777708793e+09, 3.96344685554504395e+00
